#target name         accession query name           accession mdl mdl from   mdl to seq from   seq to strand trunc pass   gc  bias  score   E-value inc description of target
#------------------- --------- -------------------- --------- --- -------- -------- -------- -------- ------ ----- ---- ---- ----- ------ --------- --- ---------------------
Echiriqhuca               -         L21_leader           RF00559    cm        1       78  1952110  1952039      -    no    1 0.50   0.0   50.1     2e-07 !   -
E_sp_AT1b                 -         L21_leader           RF00559    cm        1       78  2646928  2647000      +    no    1 0.48   0.0   49.9   2.2e-07 !   -
Emexicanum                -         L21_leader           RF00559    cm        1       78   245117   245188      +    no    1 0.51   0.0   48.5   5.1e-07 !   -
E_marinum_DSM_16307       -         L21_leader           RF00559    cm        1       78  2294860  2294787      -    no    1 0.47   0.0   48.1   6.6e-07 !   -
E_profundum_PHM_11        -         L21_leader           RF00559    cm        1       78  2374727  2374654      -    no    1 0.47   0.0   48.1   6.6e-07 !   -
Ealkaliphilum_12_1        -         L21_leader           RF00559    cm        1       78  2648172  2648243      +    no    1 0.51   0.0   47.0   1.2e-06 !   -
Eaurantiacum              -         L21_leader           RF00559    cm        1       78  2448814  2448743      -    no    1 0.51   0.0   47.0   1.2e-06 !   -
E_acetylicum_DSM_20416    -         L21_leader           RF00559    cm        1       78  1761518  1761449      -    no    1 0.50   0.0   46.6   1.6e-06 !   -
E_sp_MH3                  -         L21_leader           RF00559    cm        1       78  2168646  2168577      -    no    1 0.50   0.0   46.4   1.8e-06 !   -
E_indicum_HHS_31          -         L21_leader           RF00559    cm        1       78  1776299  1776230      -    no    1 0.50   0.0   46.4   1.8e-06 !   -
E_sibiricum_255-15        -         L21_leader           RF00559    cm        1       78  2063281  2063212      -    no    1 0.51   0.0   44.9   4.3e-06 !   -
E_sp_U13-1                -         L21_leader           RF00559    cm        1       78  2658882  2658813      -    no    1 0.51   0.0   44.9   4.3e-06 !   -
E_sp_ZWU0009_fita         -         L21_leader           RF00559    cm        1       78  2260810  2260741      -    no    1 0.51   0.0   44.9   4.3e-06 !   -
E_enclense_NIO-1109       -         L21_leader           RF00559    cm        1       78   719423   719492      +    no    1 0.51   0.0   44.9   4.3e-06 !   -
E_oxidotolerans_JCM_12280 -         L21_leader           RF00559    cm        1       78   623734   623665      -    no    1 0.51   0.0   44.9   4.3e-06 !   -
E_profundum_PHM_11        -         c-di-GMP-I           RF01051    cm        1       87   911239   911153      -    no    1 0.46   0.0   64.9     1e-10 !   -
E_antarcticum_dsm14480    -         c-di-GMP-I           RF01051    cm        1       87  1268264  1268347      +    no    1 0.51   0.0   63.2   2.6e-10 !   -
E_sp_AT1b                 -         c-di-GMP-I           RF01051    cm        1       87  1190640  1190725      +    no    1 0.47   0.0   61.6   6.5e-10 !   -
E_sp_MH3                  -         c-di-GMP-I           RF01051    cm        1       87  2678332  2678416      +    no    1 0.49   0.0   60.8     1e-09 !   -
E_enclense_NIO-1109       -         c-di-GMP-I           RF01051    cm        1       87   216207   216123      -    no    1 0.49   0.0   60.8     1e-09 !   -
E_indicum_HHS_31          -         c-di-GMP-I           RF01051    cm        1       87  2851058  2851142      +    no    1 0.49   0.0   60.8     1e-09 !   -
E_oxidotolerans_JCM_12280 -         c-di-GMP-I           RF01051    cm        1       87  1142970  1143054      +    no    1 0.49   0.0   60.6   1.1e-09 !   -
E_sp_AT1b                 -         c-di-GMP-I           RF01051    cm        1       87  1052296  1052220      -    no    1 0.47   0.0   59.1   2.6e-09 !   -
E_marinum_DSM_16307       -         c-di-GMP-I           RF01051    cm        1       87  1011717  1011793      +    no    1 0.47   0.0   57.0   7.9e-09 !   -
Emexicanum           -         CRISPR-DR4           RF01317    cm        1       28  3281292  3281265      -    no    1 0.46   0.0   49.1   3.6e-09 !   -
Emexicanum           -         CRISPR-DR4           RF01317    cm        1       28  3281352  3281325      -    no    1 0.46   0.0   49.1   3.6e-09 !   -
Emexicanum           -         CRISPR-DR4           RF01317    cm        1       28  3281412  3281385      -    no    1 0.46   0.0   49.1   3.6e-09 !   -
Emexicanum           -         CRISPR-DR4           RF01317    cm        1       28  3281472  3281445      -    no    1 0.46   0.0   49.1   3.6e-09 !   -
Emexicanum           -         CRISPR-DR4           RF01317    cm        1       28  3281532  3281505      -    no    1 0.46   0.0   49.1   3.6e-09 !   -
Emexicanum           -         CRISPR-DR4           RF01317    cm        1       28  3281592  3281565      -    no    1 0.46   0.0   49.1   3.6e-09 !   -
E_sp_MH3                  -         BsrC                 RF01410    cm        1       87  2612818  2612903      +    no    1 0.50   0.0   72.9   1.5e-11 !   -
E_sp_U13-1                -         BsrC                 RF01410    cm        1       87  3112669  3112754      +    no    1 0.50   0.0   72.9   1.5e-11 !   -
E_sp_ZWU0009_fita         -         BsrC                 RF01410    cm        1       87  2715903  2715988      +    no    1 0.50   0.0   72.9   1.5e-11 !   -
E_acetylicum_DSM_20416    -         BsrC                 RF01410    cm        1       87  2207876  2207961      +    no    1 0.50   0.0   72.9   1.5e-11 !   -
E_enclense_NIO-1109       -         BsrC                 RF01410    cm        1       87   281830   281745      -    no    1 0.50   0.0   72.9   1.5e-11 !   -
E_indicum_HHS_31          -         BsrC                 RF01410    cm        1       87  2368693  2368778      +    no    1 0.50   0.0   72.9   1.5e-11 !   -
E_sibiricum_255-15        -         BsrC                 RF01410    cm        1       87  2513680  2513765      +    no    1 0.51   0.0   72.4     2e-11 !   -
E_antarcticum_dsm14480    -         BsrC                 RF01410    cm        1       87  1038243  1038328      +    no    1 0.51   0.0   72.4     2e-11 !   -
E_oxidotolerans_JCM_12280 -         BsrC                 RF01410    cm        1       87  1070199  1070284      +    no    1 0.51   0.0   72.4     2e-11 !   -
E_sp_AT1b            -         BsrF                 RF01411    cm        1      113  1779530  1779636      +    no    1 0.58   0.0   61.0   2.8e-09 !   -
E_marinum_DSM_16307  -         BsrF                 RF01411    cm        1      113   348519   348413      -    no    1 0.58   0.0   61.0   2.8e-09 !   -
E_profundum_PHM_11   -         BsrF                 RF01411    cm        1      113   358783   358677      -    no    1 0.58   0.0   61.0   2.8e-09 !   -
Ealkaliphilum_12_1   -         BsrF                 RF01411    cm        1      113  1860391  1860284      -    no    1 0.55   0.0   60.9   2.9e-09 !   -
Eaurantiacum         -         BsrF                 RF01411    cm        1      113   392867   392760      -    no    1 0.55   0.0   60.9   2.9e-09 !   -
Echiriqhuca          -         BsrF                 RF01411    cm        1      113  2794524  2794418      -    no    1 0.57   0.0   58.3   1.2e-08 !   -
Emexicanum           -         BsrF                 RF01411    cm        1      113  2198747  2198853      +    no    1 0.57   0.0   58.3   1.2e-08 !   -
E_profundum_PHM_11   -         rliI                 RF01487    cm        1      239   647475   647251      -    no    1 0.44   0.0   37.5   7.1e-07 !   -
Eaurantiacum         -         rliI                 RF01487    cm        1      239   718005   717796      -    no    1 0.48   0.0   34.8   4.7e-06 !   -
E_marinum_DSM_16307       -         rliD                 RF01494    cm       27      207  2020023  2020260      +    no    1 0.44   0.0   59.7   2.3e-14 !   -
Eaurantiacum              -         rliD                 RF01494    cm        1      327  2164053  2164324      +    no    1 0.46   0.0   47.9   1.1e-10 !   -
E_sp_AT1b                 -         rliD                 RF01494    cm       27      207  2920994  2920822      -    no    1 0.51   0.0   44.1   1.7e-09 !   -
E_acetylicum_DSM_20416    -         rliD                 RF01494    cm       17      219  1492691  1492951      +    no    1 0.43   0.0   41.9   7.9e-09 !   -
E_profundum_PHM_11        -         rliD                 RF01494    cm       27      207  2096730  2096902      +    no    1 0.53   0.0   41.7   9.5e-09 !   -
Ealkaliphilum_12_1        -         rliD                 RF01494    cm       27      207   741257   741017      -    no    1 0.46   0.0   41.7   9.6e-09 !   -
E_sp_MH3                  -         rliD                 RF01494    cm       27      211  1902026  1902272      +    no    1 0.43   0.0   40.4   2.3e-08 !   -
E_sp_U13-1                -         rliD                 RF01494    cm       27      211  2391360  2391606      +    no    1 0.43   0.0   40.4   2.3e-08 !   -
E_sp_ZWU0009_fita         -         rliD                 RF01494    cm       27      211  1994572  1994818      +    no    1 0.43   0.0   40.4   2.3e-08 !   -
E_sibiricum_255-15        -         rliD                 RF01494    cm       24      213  1795828  1795988      +    no    1 0.50   0.0   40.2   2.7e-08 !   -
E_enclense_NIO-1109       -         rliD                 RF01494    cm       27      211   986299   986053      -    no    1 0.43   0.0   39.9   3.4e-08 !   -
E_indicum_HHS_31          -         rliD                 RF01494    cm       27      211  1509700  1509946      +    no    1 0.43   0.0   39.9   3.4e-08 !   -
E_antarcticum_dsm14480    -         rliD                 RF01494    cm       24      213   288062   288222      +    no    1 0.48   0.0   37.2   2.4e-07 !   -
E_oxidotolerans_JCM_12280 -         rliD                 RF01494    cm       24      213   352965   353125      +    no    1 0.51   0.0   32.0     1e-05 !   -
E_sibiricum_255-15        -         pan                  RF01749    cm        1       93  1742788  1742696      -    no    1 0.44   0.0   63.2   2.3e-09 !   -
E_antarcticum_dsm14480    -         pan                  RF01749    cm        1       93   233361   233269      -    no    1 0.43   0.0   62.4   3.5e-09 !   -
E_sp_U13-1                -         pan                  RF01749    cm        1       93  2338285  2338192      -    no    1 0.50   0.0   59.4   1.7e-08 !   -
E_sp_ZWU0009_fita         -         pan                  RF01749    cm        1       93  1941495  1941402      -    no    1 0.50   0.0   59.4   1.7e-08 !   -
E_acetylicum_DSM_20416    -         pan                  RF01749    cm        1       93  1439617  1439524      -    no    1 0.50   0.0   59.4   1.7e-08 !   -
E_sp_MH3                  -         pan                  RF01749    cm        1       93  1848948  1848855      -    no    1 0.51   0.0   59.2   1.9e-08 !   -
E_enclense_NIO-1109       -         pan                  RF01749    cm        1       93  1039379  1039472      +    no    1 0.51   0.0   59.2   1.9e-08 !   -
E_indicum_HHS_31          -         pan                  RF01749    cm        1       93  1456623  1456530      -    no    1 0.51   0.0   59.2   1.9e-08 !   -
E_profundum_PHM_11        -         pan                  RF01749    cm        1       93  2043903  2043817      -    no    1 0.48   0.0   56.2   8.8e-08 !   -
E_sp_AT1b                 -         pan                  RF01749    cm        1       93  2973809  2973895      +    no    1 0.48   0.0   56.0   9.9e-08 !   -
E_marinum_DSM_16307       -         pan                  RF01749    cm        1       93  1967154  1967068      -    no    1 0.49   0.0   55.1   1.6e-07 !   -
Eaurantiacum              -         pan                  RF01749    cm        1       93  2108828  2108742      -    no    1 0.51   0.0   53.3   4.1e-07 !   -
Ealkaliphilum_12_1        -         pan                  RF01749    cm        1       93   794960   795046      +    no    1 0.53   0.0   52.7   5.6e-07 !   -
Echiriqhuca               -         pan                  RF01749    cm        1       93  1621138  1621050      -    no    1 0.49   0.0   52.5     6e-07 !   -
Emexicanum                -         pan                  RF01749    cm        1       93   578567   578654      +    no    1 0.52   0.0   52.4   6.4e-07 !   -
E_oxidotolerans_JCM_12280 -         pan                  RF01749    cm        1       93   298482   298391      -    no    1 0.46   0.0   51.7   9.4e-07 !   -
E_profundum_PHM_11        -         cspA                 RF01766    cm        1      428     2848     2429      -    no    1 0.44   0.0  260.6   3.3e-70 !   -
E_profundum_PHM_11        -         cspA                 RF01766    cm        1      428     2621     2979      +    no    1 0.44   0.0  118.6   1.1e-29 !   -
E_oxidotolerans_JCM_12280 -         cspA                 RF01766    cm        1      428   195137   195494      +    no    1 0.40   0.1   93.5   1.6e-22 !   -
E_marinum_DSM_16307       -         cspA                 RF01766    cm        1      428  1177536  1177869      +    no    1 0.43   0.0   91.1   7.6e-22 !   -
Eaurantiacum              -         cspA                 RF01766    cm        1      428  1288813  1289133      +    no    1 0.45   0.0   89.6   2.1e-21 !   -
E_profundum_PHM_11        -         cspA                 RF01766    cm        1      428  1219965  1220354      +    no    1 0.41   1.0   87.9   6.2e-21 !   -
E_oxidotolerans_JCM_12280 -         cspA                 RF01766    cm        1      428   196341   196695      +    no    1 0.40   0.1   86.5   1.6e-20 !   -
Echiriqhuca               -         cspA                 RF01766    cm        1      428   761292   761681      +    no    1 0.41   0.9   86.4   1.7e-20 !   -
E_sp_AT1b                 -         cspA                 RF01766    cm        1      428   855219   854830      -    no    1 0.41   0.6   83.8   9.5e-20 !   -
E_sibiricum_255-15        -         cspA                 RF01766    cm        1      428  1644195  1644565      +    no    1 0.39   0.2   83.0   1.5e-19 !   -
E_enclense_NIO-1109       -         cspA                 RF01766    cm        1      428  1139156  1138801      -    no    1 0.40   0.1   81.9   3.2e-19 !   -
E_sp_ZWU0009_fita         -         cspA                 RF01766    cm        1      428  1839953  1840308      +    no    1 0.40   0.1   81.9   3.2e-19 !   -
E_acetylicum_DSM_20416    -         cspA                 RF01766    cm        1      428  1337309  1337664      +    no    1 0.40   0.1   81.9   3.2e-19 !   -
E_oxidotolerans_JCM_12280 -         cspA                 RF01766    cm        1      428   195940   196296      +    no    1 0.40   0.0   81.8   3.5e-19 !   -
E_oxidotolerans_JCM_12280 -         cspA                 RF01766    cm        1      428   195539   195895      +    no    1 0.40   0.0   81.8   3.5e-19 !   -
E_sp_MH3                  -         cspA                 RF01766    cm        1      428  1749165  1749520      +    no    1 0.40   0.1   81.7   3.6e-19 !   -
E_profundum_PHM_11        -         cspA                 RF01766    cm        1      428   233061   232687      -    no    1 0.40   0.1   81.4   4.5e-19 !   -
Ealkaliphilum_12_1        -         cspA                 RF01766    cm        1      428  1230427  1230814      +    no    1 0.41   0.5   81.1   5.3e-19 !   -
Ealkaliphilum_12_1        -         cspA                 RF01766    cm        1      428  3048746  3049133      +    no    1 0.41   0.5   81.1   5.3e-19 !   -
E_sp_U13-1                -         cspA                 RF01766    cm        1      428  2237254  2237609      +    no    1 0.40   0.1   80.7     7e-19 !   -
E_sibiricum_255-15        -         cspA                 RF01766    cm        1      428  1645593  1645948      +    no    1 0.40   0.1   79.9   1.2e-18 !   -
E_sibiricum_255-15        -         cspA                 RF01766    cm        1      428  1644787  1645145      +    no    1 0.41   0.0   79.0   2.1e-18 !   -
E_marinum_DSM_16307       -         cspA                 RF01766    cm        1      428   254877   254519      -    no    1 0.40   0.0   78.3   3.4e-18 !   -
E_sp_AT1b                 -         cspA                 RF01766    cm        1      428  1905768  1906125      +    no    1 0.40   0.0   78.1   3.9e-18 !   -
Ealkaliphilum_12_1        -         cspA                 RF01766    cm        1      428  1742771  1742386      -    no    1 0.40   0.0   77.9   4.4e-18 !   -
Echiriqhuca               -         cspA                 RF01766    cm        1      428  2672421  2672060      -    no    1 0.40   0.0   77.5   5.8e-18 !   -
E_antarcticum_dsm14480    -         cspA                 RF01766    cm        1      428  2078662  2078307      -    no    1 0.40   0.1   77.3   6.8e-18 !   -
Emexicanum                -         cspA                 RF01766    cm        1      428  1423384  1423065      -    no    1 0.44   0.0   76.9   8.8e-18 !   -
E_oxidotolerans_JCM_12280 -         cspA                 RF01766    cm        1      428  1437849  1437413      -    no    1 0.38   2.1   76.2   1.4e-17 !   -
Emexicanum                -         cspA                 RF01766    cm        1      428  2340690  2341051      +    no    1 0.41   0.0   76.2   1.4e-17 !   -
E_antarcticum_dsm14480    -         cspA                 RF01766    cm        1      428  2080348  2079913      -    no    1 0.39   2.0   76.1   1.5e-17 !   -
E_sibiricum_255-15        -         cspA                 RF01766    cm        1      428  2391512  2391130      -    no    1 0.40   0.1   75.9   1.7e-17 !   -
E_indicum_HHS_31          -         cspA                 RF01766    cm        1      428  1356842  1357197      +    no    1 0.40   0.1   75.9   1.7e-17 !   -
Eaurantiacum              -         cspA                 RF01766    cm        1      428   256683   256322      -    no    1 0.40   0.0   75.1   2.7e-17 !   -
E_sp_U13-1                -         cspA                 RF01766    cm        1      428   302506   302128      -    no    1 0.39   0.3   75.0   3.1e-17 !   -
E_sp_ZWU0009_fita         -         cspA                 RF01766    cm        1      428  3126557  3126179      -    no    1 0.39   0.3   75.0   3.1e-17 !   -
E_acetylicum_DSM_20416    -         cspA                 RF01766    cm        1      428  2601838  2601460      -    no    1 0.39   0.3   75.0   3.1e-17 !   -
E_antarcticum_dsm14480    -         cspA                 RF01766    cm        1      428  2079868  2079511      -    no    1 0.41   0.0   74.6     4e-17 !   -
E_antarcticum_dsm14480    -         cspA                 RF01766    cm        1      428  2079064  2078707      -    no    1 0.41   0.0   74.5   4.1e-17 !   -
E_antarcticum_dsm14480    -         cspA                 RF01766    cm        1      428  2079466  2079109      -    no    1 0.41   0.0   74.5   4.1e-17 !   -
E_enclense_NIO-1109       -         cspA                 RF01766    cm        1      428  2431679  2432057      +    no    1 0.40   0.2   73.6   7.4e-17 !   -
E_sp_MH3                  -         cspA                 RF01766    cm        1      428  3012438  3012060      -    no    1 0.40   0.2   73.6   7.4e-17 !   -
E_indicum_HHS_31          -         cspA                 RF01766    cm        1      428  2508972  2509350      +    no    1 0.40   0.2   73.6   7.4e-17 !   -
E_sibiricum_255-15        -         cspA                 RF01766    cm        1      428  1645190  1645548      +    no    1 0.41   0.0   72.4   1.6e-16 !   -
E_sibiricum_255-15        -         cspA                 RF01766    cm        1      428  2916256  2915821      -    no    1 0.38   4.0   72.3   1.8e-16 !   -
E_sp_U13-1                -         cspA                 RF01766    cm        1      428  2980886  2980498      -    no    1 0.41   0.1   71.0   4.2e-16 !   -
E_sp_ZWU0009_fita         -         cspA                 RF01766    cm        1      428  2583957  2583569      -    no    1 0.41   0.1   71.0   4.2e-16 !   -
E_acetylicum_DSM_20416    -         cspA                 RF01766    cm        1      428  2089877  2089489      -    no    1 0.41   0.1   71.0   4.2e-16 !   -
E_antarcticum_dsm14480    -         cspA                 RF01766    cm        1      428  1429424  1429046      -    no    1 0.39   0.6   69.4   1.2e-15 !   -
E_oxidotolerans_JCM_12280 -         cspA                 RF01766    cm        1      428   949927   949549      -    no    1 0.42   0.0   64.6   2.7e-14 !   -
E_antarcticum_dsm14480    -         cspA                 RF01766    cm        1      428   908180   907794      -    no    1 0.41   0.0   63.6   5.4e-14 !   -
E_enclense_NIO-1109       -         cspA                 RF01766    cm        1      428   405150   405535      +    no    1 0.41   0.0   56.6   5.2e-12 !   -
E_indicum_HHS_31          -         cspA                 RF01766    cm        1      428  2240389  2240004      -    no    1 0.41   0.0   56.6   5.2e-12 !   -
E_sp_MH3                  -         cspA                 RF01766    cm        1      428  2482145  2481760      -    no    1 0.41   0.0   56.6   5.3e-12 !   -
Ealkaliphilum_12_1   -         c-di-GMP-II          RF01786    cm        1       85  1820051  1820135      +    no    1 0.46   0.0   65.2   5.6e-13 !   -
Emexicanum           -         sok                  RF01794    cm        1      158  3251555  3251714      +    no    1 0.42   0.0   91.4   8.5e-19 !   -
Emexicanum           -         sok                  RF01794    cm        1      158  3332815  3332662      -    no    1 0.40   0.0   81.2   3.3e-16 !   -
E_marinum_DSM_16307       -         Bacteria_large_SRP   RF01854    cm        1      255   453081   453348      +    no    1 0.59   0.0  193.7     4e-34 !   -
Ealkaliphilum_12_1        -         Bacteria_large_SRP   RF01854    cm        1      255  2813992  2813724      -    no    1 0.59   0.0  193.1   5.3e-34 !   -
Echiriqhuca               -         Bacteria_large_SRP   RF01854    cm        1      255  2904257  2904525      +    no    1 0.59   0.0  192.3   7.6e-34 !   -
Emexicanum                -         Bacteria_large_SRP   RF01854    cm        1      255  2921113  2920845      -    no    1 0.59   0.0  192.3   7.6e-34 !   -
Eaurantiacum              -         Bacteria_large_SRP   RF01854    cm        1      255   505247   505515      +    no    1 0.59   0.0  190.8   1.5e-33 !   -
E_sp_AT1b                 -         Bacteria_large_SRP   RF01854    cm        1      255  1671114  1670847      -    no    1 0.59   0.0  190.1   2.1e-33 !   -
E_profundum_PHM_11        -         Bacteria_large_SRP   RF01854    cm        1      255   467600   467867      +    no    1 0.59   0.0  190.1   2.1e-33 !   -
E_sibiricum_255-15        -         Bacteria_large_SRP   RF01854    cm        1      255    26205    26471      +    no    1 0.55   0.0  189.1   3.4e-33 !   -
E_oxidotolerans_JCM_12280 -         Bacteria_large_SRP   RF01854    cm        1      255  1591843  1592109      +    no    1 0.53   0.0  188.5   4.4e-33 !   -
E_antarcticum_dsm14480    -         Bacteria_large_SRP   RF01854    cm        1      255  1576100  1576366      +    no    1 0.55   0.0  187.9   5.7e-33 !   -
E_sp_MH3                  -         Bacteria_large_SRP   RF01854    cm        1      255  3155417  3155683      +    no    1 0.53   0.0  182.9   5.6e-32 !   -
E_sp_U13-1                -         Bacteria_large_SRP   RF01854    cm        1      255   453288   453554      +    no    1 0.53   0.0  182.9   5.6e-32 !   -
E_sp_ZWU0009_fita         -         Bacteria_large_SRP   RF01854    cm        1      255    26152    26418      +    no    1 0.53   0.0  182.9   5.6e-32 !   -
E_acetylicum_DSM_20416    -         Bacteria_large_SRP   RF01854    cm        1      255  2745755  2746021      +    no    1 0.53   0.0  182.9   5.6e-32 !   -
E_enclense_NIO-1109       -         Bacteria_large_SRP   RF01854    cm        1      255    10671    10937      +    no    1 0.53   0.0  182.9   5.6e-32 !   -
E_indicum_HHS_31          -         Bacteria_large_SRP   RF01854    cm        1      255   306822   306556      -    no    1 0.53   0.0  182.9   5.6e-32 !   -
E_oxidotolerans_JCM_12280 -         Archaea_SRP          RF01857    cm        1      318  1591841  1592111      +    no    1 0.53   0.0   79.6   9.1e-17 !   -
E_sibiricum_255-15        -         Archaea_SRP          RF01857    cm        1      318    26203    26473      +    no    1 0.55   0.0   79.5   9.9e-17 !   -
E_sp_MH3                  -         Archaea_SRP          RF01857    cm        1      318  3155415  3155685      +    no    1 0.53   0.0   79.2   1.2e-16 !   -
E_sp_U13-1                -         Archaea_SRP          RF01857    cm        1      318   453286   453556      +    no    1 0.53   0.0   79.2   1.2e-16 !   -
E_sp_ZWU0009_fita         -         Archaea_SRP          RF01857    cm        1      318    26150    26420      +    no    1 0.53   0.0   79.2   1.2e-16 !   -
E_acetylicum_DSM_20416    -         Archaea_SRP          RF01857    cm        1      318  2745753  2746023      +    no    1 0.53   0.0   79.2   1.2e-16 !   -
E_enclense_NIO-1109       -         Archaea_SRP          RF01857    cm        1      318    10669    10939      +    no    1 0.53   0.0   79.2   1.2e-16 !   -
E_indicum_HHS_31          -         Archaea_SRP          RF01857    cm        1      318   306824   306554      -    no    1 0.53   0.0   79.2   1.2e-16 !   -
E_antarcticum_dsm14480    -         Archaea_SRP          RF01857    cm        1      318  1576098  1576368      +    no    1 0.55   0.0   78.5   1.8e-16 !   -
E_marinum_DSM_16307       -         Archaea_SRP          RF01857    cm        1      318   453079   453350      +    no    1 0.58   0.0   75.1   1.4e-15 !   -
Eaurantiacum              -         Archaea_SRP          RF01857    cm        1      318   505245   505517      +    no    1 0.59   0.0   74.1   2.5e-15 !   -
Ealkaliphilum_12_1        -         Archaea_SRP          RF01857    cm        1      318  2813994  2813722      -    no    1 0.59   0.0   72.7   5.7e-15 !   -
Echiriqhuca               -         Archaea_SRP          RF01857    cm        1      318  2904255  2904527      +    no    1 0.59   0.0   72.6   6.3e-15 !   -
Emexicanum                -         Archaea_SRP          RF01857    cm        1      318  2921115  2920843      -    no    1 0.59   0.0   72.6   6.3e-15 !   -
E_sp_AT1b                 -         Archaea_SRP          RF01857    cm        1      318  1671116  1670845      -    no    1 0.59   0.0   72.1   8.4e-15 !   -
E_profundum_PHM_11        -         Archaea_SRP          RF01857    cm        1      318   467598   467869      +    no    1 0.59   0.0   72.1   8.4e-15 !   -
E_antarcticum_dsm14480    -         HEARO                RF02033    cm        1      132  2707423  2707299      -    no    1 0.50   0.0   77.8   4.1e-12 !   -
E_oxidotolerans_JCM_12280 -         HEARO                RF02033    cm        1      132  1922687  1922564      -    no    1 0.48   0.0   73.8   2.8e-11 !   -
E_sibiricum_255-15        -         HEARO                RF02033    cm        1      132  1392346  1392469      +    no    1 0.48   0.0   71.2     1e-10 !   -
E_antarcticum_dsm14480    -         HEARO                RF02033    cm        1      132     4278     4155      -    no    1 0.48   0.0   71.2     1e-10 !   -
E_antarcticum_dsm14480    -         HEARO                RF02033    cm        1      132  2229171  2229047      -    no    1 0.50   0.0   68.9   3.2e-10 !   -
E_oxidotolerans_JCM_12280 -         EF0820_EF0821        RF02635    cm        1      370   100385   100046      -    no    1 0.42   0.0   69.8   7.7e-16 !   -
E_sp_ZWU0009_fita         -         EF0820_EF0821        RF02635    cm        1      370  1680505  1680839      +    no    1 0.44   0.0   66.1   8.9e-15 !   -
E_acetylicum_DSM_20416    -         EF0820_EF0821        RF02635    cm        1      370  1177505  1177839      +    no    1 0.44   0.0   66.1   8.9e-15 !   -
E_enclense_NIO-1109       -         EF0820_EF0821        RF02635    cm        1      370  2990652  2990986      +    no    1 0.44   0.0   66.1   8.9e-15 !   -
E_sp_U13-1                -         EF0820_EF0821        RF02635    cm        1      370  2074237  2074571      +    no    1 0.44   0.0   65.5   1.3e-14 !   -
E_sp_MH3                  -         EF0820_EF0821        RF02635    cm        1      370  1594607  1594938      +    no    1 0.42   0.0   64.8   2.1e-14 !   -
E_indicum_HHS_31          -         EF0820_EF0821        RF02635    cm        1      370  1193877  1194211      +    no    1 0.43   0.0   62.3   1.1e-13 !   -
E_antarcticum_dsm14480    -         EF0820_EF0821        RF02635    cm        1      370  3147504  3147181      -    no    1 0.39   0.1   61.5   1.9e-13 !   -
E_sibiricum_255-15        -         EF0820_EF0821        RF02635    cm        1      370  1549010  1548683      -    no    1 0.40   0.0   60.8   3.1e-13 !   -
E_antarcticum_dsm14480 -         Ysr141               RF02675    cm        1      255  1611477  1611197      -    no    1 0.50   0.0   39.2   8.1e-08 !   -
Echiriqhuca            -         Ysr141               RF02675    cm        1      255    20880    20615      -    no    1 0.59   0.0   36.2     7e-07 !   -
Eaurantiacum         -         NiCo                 RF02683    cm        1       98  3026704  3026596      -    no    1 0.47   0.0   62.5   1.1e-11 !   -
E_oxidotolerans_JCM_12280 -         AsrC                 RF02746    cm       46      113  2408040  2407973      -    no    1 0.49   0.0   36.2   7.8e-08 !   -
E_sp_MH3                  -         AsrC                 RF02746    cm       46      113   795355   795288      -    no    1 0.46   0.0   33.3   6.9e-07 !   -
E_enclense_NIO-1109       -         AsrC                 RF02746    cm       46      113  1407843  1407776      -    no    1 0.46   0.0   33.3   6.9e-07 !   -
E_indicum_HHS_31          -         AsrC                 RF02746    cm       46      113   447190   447123      -    no    1 0.46   0.0   33.3   6.9e-07 !   -
E_antarcticum_dsm14480    -         AsrC                 RF02746    cm       46      113  2507369  2507302      -    no    1 0.44   0.0   31.8     2e-06 !   -
E_sibiricum_255-15        -         V_AS7                RF02819    cm        1      169  2812112  2812280      +    no    1 0.45   0.0   71.5   3.9e-12 !   -
E_antarcticum_dsm14480    -         V_AS7                RF02819    cm        1      169  1324011  1324179      +    no    1 0.43   0.0   70.2   7.9e-12 !   -
E_profundum_PHM_11        -         V_AS7                RF02819    cm        1      169   140978   141144      +    no    1 0.49   0.0   63.5   2.8e-10 !   -
E_sp_MH3                  -         V_AS7                RF02819    cm        1      169  2907549  2907717      +    no    1 0.56   0.0   62.8   4.1e-10 !   -
E_enclense_NIO-1109       -         V_AS7                RF02819    cm        1      169  2536567  2536399      -    no    1 0.51   0.0   62.2   5.4e-10 !   -
E_indicum_HHS_31          -         V_AS7                RF02819    cm        1      169  2614437  2614269      -    no    1 0.51   0.0   62.2   5.4e-10 !   -
E_sp_ZWU0009_fita         -         V_AS7                RF02819    cm        1      169  3025378  3025546      +    no    1 0.52   0.0   59.9   1.9e-09 !   -
E_oxidotolerans_JCM_12280 -         V_AS7                RF02819    cm        1      169  1334457  1334625      +    no    1 0.50   0.0   59.2   2.7e-09 !   -
E_sp_U13-1                -         V_AS7                RF02819    cm        1      169   201354   201522      +    no    1 0.53   0.0   59.1   2.9e-09 !   -
E_acetylicum_DSM_20416    -         V_AS7                RF02819    cm        1      169  2500661  2500829      +    no    1 0.53   0.0   59.1   2.9e-09 !   -
Eaurantiacum              -         V_AS7                RF02819    cm        1      169   160298   160460      +    no    1 0.53   0.0   58.1   4.9e-09 !   -
